ProdutoId;OperadorId;Valor;Data;ClienteId
2;6;120438,08;04/10/2023;63743
2;8;905045,39;04/10/2023;59975
2;9;9085,6;04/10/2023;32053
2;9;611918,57;04/10/2023;36473
2;4;804246,72;04/10/2023;87582
2;7;717518,22;04/10/2023;61349
2;6;186106,95;04/10/2023;10947
2;3;244090,4;04/10/2023;70424
3;7;46601,09;04/10/2023;77597
3;9;17421,45;04/10/2023;56760
4;8;16807,93;04/10/2023;14534
4;8;3852,4;04/10/2023;32934
4;4;27815,59;04/10/2023;6367
4;8;19645,16;04/10/2023;68894
4;4;23748,79;04/10/2023;59655
4;9;19943,29;04/10/2023;3244
4;8;23435,83;04/10/2023;66839
4;5;33652,68;04/10/2023;35234
4;5;6903,23;04/10/2023;45331
4;8;22204,44;04/10/2023;10658
4;8;21192,95;04/10/2023;51018
5;8;28898,41;04/10/2023;70122
5;6;3635,46;04/10/2023;57650
5;3;38735,14;04/10/2023;77068
5;8;10659,82;04/10/2023;55151
5;4;49642,14;04/10/2023;85728
5;1;3332,77;04/10/2023;22523
5;7;28440,71;04/10/2023;9121
5;8;9875,19;04/10/2023;50746
5;5;48852,34;04/10/2023;57671
5;5;4584,18;04/10/2023;5222
5;6;16019,65;04/10/2023;63462
5;9;7668,12;04/10/2023;48041
5;9;34779,34;04/10/2023;80369
5;4;33649,93;04/10/2023;17948
5;5;39347,98;04/10/2023;18318
5;7;18266,03;04/10/2023;3648
6;3;27527,3;04/10/2023;40295
7;4;704957,67;04/10/2023;82799
7;9;575101,89;04/10/2023;41441
8;2;279795,53;04/10/2023;13095
10;14;9827,62;04/10/2023;28337
14;14;589224,36;04/10/2023;78887
14;12;638432,92;04/10/2023;42616
14;15;115905,1;04/10/2023;28978
14;14;447610,91;04/10/2023;52659
14;15;243195,23;04/10/2023;21867
15;15;23483,32;04/10/2023;10514
15;12;32289,33;04/10/2023;83388
17;15;36836,84;04/10/2023;3473
17;13;467463,11;04/10/2023;66467
17;13;344846,4;04/10/2023;73962
17;11;214171,36;04/10/2023;74178
17;11;289465,69;04/10/2023;47478
18;13;228305,26;04/10/2023;81863
18;14;197732,74;04/10/2023;67660
18;13;288054,69;04/10/2023;88832
18;11;165731,77;04/10/2023;68761
18;11;193562,64;04/10/2023;22517
1;5;8427,2;05/10/2023;46959
1;8;11452,4;05/10/2023;27202
1;7;37273,17;05/10/2023;16520
1;3;49682,23;05/10/2023;50949
1;7;10364,37;05/10/2023;29109
1;1;44458,02;05/10/2023;1017
1;5;2448,3;05/10/2023;88191
1;2;33801,82;05/10/2023;29536
1;2;31078,44;05/10/2023;43718
1;5;12210,72;05/10/2023;13227
1;5;10511,47;05/10/2023;4332
1;7;29582,92;05/10/2023;19628
1;6;28082,9;05/10/2023;34854
1;9;48604,8;05/10/2023;19857
1;7;20629,64;05/10/2023;27008
1;6;1582,28;05/10/2023;89544
1;1;28830,4;05/10/2023;77360
1;1;13747,46;05/10/2023;83657
1;9;39344,05;05/10/2023;19821
1;6;2608,37;05/10/2023;38171
1;1;33987,18;05/10/2023;69503
1;9;34369,78;05/10/2023;52155
1;5;37472,35;05/10/2023;17901
1;8;7362,82;05/10/2023;87136
1;6;27548,42;05/10/2023;4968
1;9;37731,85;05/10/2023;77553
2;5;987620,87;05/10/2023;38018
2;2;936770,09;05/10/2023;27315
2;9;81083,85;05/10/2023;37588
2;3;333051,66;05/10/2023;48632
2;2;5767,73;05/10/2023;84468
3;4;22502,29;05/10/2023;61202
3;6;1001,63;05/10/2023;38518
3;7;88505,67;05/10/2023;13413
4;3;9441,31;05/10/2023;69073
4;9;19932,92;05/10/2023;72888
4;7;25594,67;05/10/2023;62388
4;5;12398,6;05/10/2023;59011
4;1;9744,09;05/10/2023;88485
4;9;6535,28;05/10/2023;60110
4;1;24144,65;05/10/2023;70818
4;9;941,95;05/10/2023;33994
4;2;26651,18;05/10/2023;37428
4;1;16277,2;05/10/2023;14722
4;4;19285,72;05/10/2023;81074
4;6;2556,18;05/10/2023;42493
4;3;19892,95;05/10/2023;69127
4;5;14096,84;05/10/2023;48947
5;5;18337,07;05/10/2023;88449
5;1;46046,57;05/10/2023;54563
5;3;20533,31;05/10/2023;64539
5;9;26384,42;05/10/2023;88540
5;7;17889,35;05/10/2023;4408
5;3;19095,43;05/10/2023;47220
5;3;49319,85;05/10/2023;80698
5;5;22799,99;05/10/2023;17600
5;3;37487,32;05/10/2023;1825
5;5;46505,61;05/10/2023;35596
5;8;37767,88;05/10/2023;60304
5;2;7183,1;05/10/2023;72112
5;7;38513,7;05/10/2023;10384
5;1;41024,76;05/10/2023;82451
5;8;46793,29;05/10/2023;45323
5;1;26856,87;05/10/2023;36077
5;3;28504,62;05/10/2023;27735
6;8;12033,85;05/10/2023;83945
6;4;9776,51;05/10/2023;44396
6;9;32170,59;05/10/2023;82893
7;7;1263001,74;05/10/2023;50734
8;2;125252,17;05/10/2023;51371
8;4;238739,3;05/10/2023;30944
8;9;370959,33;05/10/2023;32780
8;3;247752,7;05/10/2023;46535
8;4;158238,48;05/10/2023;77201
8;4;193894,61;05/10/2023;53737
8;2;350952,16;05/10/2023;83517
13;11;35214,03;05/10/2023;68511
13;14;140466,85;05/10/2023;73121
14;15;486233,71;05/10/2023;70820
14;12;89599,27;05/10/2023;58814
14;14;463001,27;05/10/2023;24648
14;12;668468,4;05/10/2023;54302
15;11;32700,89;05/10/2023;75694
15;11;18711,95;05/10/2023;81443
15;12;14013,13;05/10/2023;66889
15;11;15649;05/10/2023;33800
17;15;466316,74;05/10/2023;71992
17;11;322592,65;05/10/2023;60807
17;12;379792,48;05/10/2023;47363
18;14;196721,41;05/10/2023;55932
18;14;142957,9;05/10/2023;13582
18;12;213951,83;05/10/2023;1796
1;6;14160,89;06/10/2023;63232
1;1;18726,14;06/10/2023;61634
1;6;10880,76;06/10/2023;84550
1;8;9101,61;06/10/2023;41372
1;5;3602,5;06/10/2023;47455
1;8;49335,32;06/10/2023;39471
1;3;15971,93;06/10/2023;31450
1;9;18549,8;06/10/2023;2903
1;2;30857,53;06/10/2023;82398
1;5;17533;06/10/2023;50475
1;1;14570,48;06/10/2023;81516
1;8;32321,93;06/10/2023;75027
1;1;23522,02;06/10/2023;87269
1;5;5737,83;06/10/2023;67272
1;5;31486,68;06/10/2023;27711
1;7;122,07;06/10/2023;17853
1;5;43393,69;06/10/2023;59139
1;1;1343,31;06/10/2023;23185
2;6;318452;06/10/2023;49704
2;9;631804,52;06/10/2023;2339
2;9;212306,62;06/10/2023;56694
2;9;130023,89;06/10/2023;29313
3;8;6552,06;06/10/2023;81950
4;5;17374,62;06/10/2023;50336
4;2;18647,42;06/10/2023;39927
4;5;15147,14;06/10/2023;27650
4;4;21638,66;06/10/2023;56043
4;4;11269,79;06/10/2023;21158
4;5;30508,83;06/10/2023;15725
4;1;14961,6;06/10/2023;50216
4;6;15453,68;06/10/2023;29446
4;4;8901,47;06/10/2023;39497
4;1;11246,09;06/10/2023;26323
4;1;5716,89;06/10/2023;3167
4;8;20388,1;06/10/2023;22993
4;2;34643,17;06/10/2023;71332
4;9;19901,11;06/10/2023;81168
4;8;24121,85;06/10/2023;89894
4;9;16702,65;06/10/2023;55918
4;1;17264;06/10/2023;30651
4;4;10384,81;06/10/2023;87930
4;5;26925,83;06/10/2023;2181
4;2;30339,48;06/10/2023;69401
4;6;27621,11;06/10/2023;6026
4;4;13341,75;06/10/2023;47645
4;1;25745,95;06/10/2023;37524
4;8;8675,08;06/10/2023;48028
4;9;7771,92;06/10/2023;28921
4;2;32817,06;06/10/2023;7760
5;6;9533,11;06/10/2023;12505
5;8;10832,59;06/10/2023;85366
5;8;12733,14;06/10/2023;55910
5;6;36177,6;06/10/2023;45376
5;5;24392,92;06/10/2023;38615
5;5;31161,36;06/10/2023;22493
5;4;44198,73;06/10/2023;89180
5;5;17457,09;06/10/2023;3491
5;8;16133,24;06/10/2023;67544
5;8;27091,8;06/10/2023;34268
5;5;25293,43;06/10/2023;50636
5;6;36207,5;06/10/2023;18773
5;9;46274,42;06/10/2023;46199
5;1;25277,02;06/10/2023;63827
5;3;12210,62;06/10/2023;25344
6;5;8946,73;06/10/2023;26297
6;7;2929,37;06/10/2023;28217
8;4;445744,54;06/10/2023;80433
8;2;61482,15;06/10/2023;26282
8;7;48771,84;06/10/2023;34758
8;8;438435,46;06/10/2023;80024
8;3;68495,32;06/10/2023;30896
8;7;463105,9;06/10/2023;24549
8;2;406004,51;06/10/2023;15354
9;2;153655,6;06/10/2023;37637
9;8;155066,78;06/10/2023;20748
9;2;106309,1;06/10/2023;20996
10;12;8617,46;06/10/2023;27578
10;12;9979,16;06/10/2023;74098
13;12;237744,67;06/10/2023;35666
14;12;443907,12;06/10/2023;49466
14;13;336485,03;06/10/2023;83239
14;14;685439,86;06/10/2023;72375
14;11;437750,53;06/10/2023;24798
14;13;495564,54;06/10/2023;17685
14;14;644660,42;06/10/2023;35215
15;15;32959,5;06/10/2023;59212
15;11;10051,03;06/10/2023;32104
15;14;2481,6;06/10/2023;55603
16;11;98745,23;06/10/2023;77113
16;13;94180,06;06/10/2023;26078
17;13;478382,81;06/10/2023;57884
17;11;382344,06;06/10/2023;31277
17;12;205184,42;06/10/2023;57147
18;13;100938,92;06/10/2023;12886
18;14;240858,83;06/10/2023;47113
18;15;87674,98;06/10/2023;9877
18;11;376487,98;06/10/2023;79569
18;12;208216,67;06/10/2023;35363
1;5;25788,51;07/10/2023;81418
1;8;11122,88;07/10/2023;29646
1;8;35288,23;07/10/2023;33614
1;2;18988;07/10/2023;87524
1;3;31162,4;07/10/2023;27501
1;3;18703,97;07/10/2023;79833
1;7;33735,55;07/10/2023;56358
1;6;43924,45;07/10/2023;44745
1;3;39097,51;07/10/2023;82248
1;8;24376,46;07/10/2023;76153
1;1;33982,98;07/10/2023;25348
1;7;1899,37;07/10/2023;59605
1;5;17522,07;07/10/2023;48937
1;6;7739,7;07/10/2023;12759
1;8;7519,2;07/10/2023;8771
1;1;27541,98;07/10/2023;54204
1;8;10127,63;07/10/2023;46498
1;2;8935,6;07/10/2023;25098
1;3;33241,2;07/10/2023;39821
1;7;26380,21;07/10/2023;70638
1;4;3162,25;07/10/2023;87680
1;6;22330,14;07/10/2023;55724
1;7;48367,37;07/10/2023;27904
1;2;26535,62;07/10/2023;12828
1;1;22780,14;07/10/2023;35656
1;7;39619,28;07/10/2023;6332
1;8;31322,14;07/10/2023;89818
1;3;4378,38;07/10/2023;60234
1;1;12455,42;07/10/2023;73171
1;2;25055,95;07/10/2023;80481
2;7;650736,45;07/10/2023;8992
2;7;855642,13;07/10/2023;39537
2;9;962747;07/10/2023;21446
2;1;407505,63;07/10/2023;32814
2;1;643725,66;07/10/2023;66489
3;1;57563,25;07/10/2023;56457
4;3;17920,18;07/10/2023;49209
4;2;18567,23;07/10/2023;35396
4;9;807,24;07/10/2023;52088
4;4;12855,16;07/10/2023;12450
4;9;32262,81;07/10/2023;6485
4;7;31969,16;07/10/2023;68606
4;2;16219,13;07/10/2023;29955
4;3;6347,09;07/10/2023;41826
4;1;18856,04;07/10/2023;8394
4;2;33570,29;07/10/2023;42032
4;3;24643,36;07/10/2023;73324
4;4;13457,5;07/10/2023;22574
4;7;8311,77;07/10/2023;88108
5;5;41481,79;07/10/2023;36075
5;2;13661,69;07/10/2023;26275
5;2;49863,65;07/10/2023;43824
5;9;34858,5;07/10/2023;71288
5;5;8837,52;07/10/2023;5347
5;8;49159,25;07/10/2023;19639
5;3;36611,67;07/10/2023;57507
5;5;46729,54;07/10/2023;62587
5;1;39657,92;07/10/2023;69518
5;6;43598,85;07/10/2023;78771
5;4;10360,09;07/10/2023;58189
6;9;8130,68;07/10/2023;5911
6;5;11121,58;07/10/2023;57960
6;4;22711,93;07/10/2023;56199
6;9;27356,29;07/10/2023;14245
6;1;3829,1;07/10/2023;7917
7;5;1321827,94;07/10/2023;89177
7;8;922267,93;07/10/2023;28193
7;4;671847,98;07/10/2023;16806
7;5;366593,89;07/10/2023;14157
8;1;450635,39;07/10/2023;15087
8;2;52342,6;07/10/2023;18608
8;5;405927,23;07/10/2023;30806
8;8;358577,07;07/10/2023;19964
10;15;1857,9;07/10/2023;53222
10;12;3774,45;07/10/2023;22560
11;11;925227,2;07/10/2023;17030
14;15;299387,45;07/10/2023;17990
14;13;152081,57;07/10/2023;10682
14;15;178380,38;07/10/2023;26061
14;12;162649,09;07/10/2023;85450
16;12;91187,53;07/10/2023;38956
16;14;85278,42;07/10/2023;13761
16;15;91774,34;07/10/2023;7711
17;11;183270,47;07/10/2023;70729
17;15;394413,57;07/10/2023;58312
17;14;178168,24;07/10/2023;1490
17;13;93687,2;07/10/2023;55952
17;14;445986,38;07/10/2023;33709
18;12;333846,56;07/10/2023;60304
18;14;256710,14;07/10/2023;77150
18;11;322880,37;07/10/2023;19274
18;11;152351,39;07/10/2023;4576
1;3;6768,38;08/10/2023;66651
1;3;20236,74;08/10/2023;87730
1;4;40972,35;08/10/2023;72791
1;9;36170,15;08/10/2023;62141
1;3;6217,19;08/10/2023;39543
1;5;30668,03;08/10/2023;40662
1;8;15664,98;08/10/2023;59073
1;4;12549,81;08/10/2023;58659
1;7;8662,64;08/10/2023;70612
1;7;12627,37;08/10/2023;69697
1;4;43255,52;08/10/2023;81313
1;2;36617,91;08/10/2023;12524
1;1;38418,09;08/10/2023;2113
1;1;22394,29;08/10/2023;42970
1;6;34744,53;08/10/2023;13405
1;1;36848,91;08/10/2023;17183
1;5;28018,8;08/10/2023;25233
1;6;37420,41;08/10/2023;13981
1;9;16148,63;08/10/2023;24272
1;6;48120,7;08/10/2023;69925
1;3;20087,91;08/10/2023;62518
1;9;14026,17;08/10/2023;25740
1;8;21072,22;08/10/2023;50426
1;6;3506;08/10/2023;53119
1;4;32092,09;08/10/2023;62845
2;8;688397,14;08/10/2023;18861
2;4;550567,01;08/10/2023;6588
2;4;481001,57;08/10/2023;5814
2;8;586151,07;08/10/2023;79745
2;6;583344,34;08/10/2023;29973
2;6;724838,19;08/10/2023;58150
2;3;899419,09;08/10/2023;47155
3;4;88053,82;08/10/2023;44104
4;1;34683,27;08/10/2023;14830
4;4;33966,04;08/10/2023;76403
4;3;5851,4;08/10/2023;52829
4;7;15820,54;08/10/2023;61632
4;5;31024,54;08/10/2023;41319
4;5;21180,6;08/10/2023;60893
4;2;3431,49;08/10/2023;52816
4;9;10144,05;08/10/2023;59250
4;4;18652,18;08/10/2023;69689
4;2;30798,7;08/10/2023;62289
4;2;2166,79;08/10/2023;4537
4;6;8974,44;08/10/2023;56578
4;5;5458,93;08/10/2023;5339
4;6;24705,55;08/10/2023;61641
4;9;31376,05;08/10/2023;32373
5;8;23198,41;08/10/2023;70711
5;6;21091,41;08/10/2023;21691
5;6;39336;08/10/2023;17782
5;6;29089,1;08/10/2023;67385
5;4;44488,05;08/10/2023;27063
5;1;22491,54;08/10/2023;89905
5;2;25306,16;08/10/2023;41726
5;9;23634,56;08/10/2023;1133
5;2;17346,42;08/10/2023;77676
5;5;11952,03;08/10/2023;30322
5;2;14595,69;08/10/2023;74545
5;7;31997,09;08/10/2023;6627
5;1;30620,35;08/10/2023;24287
6;6;22533,91;08/10/2023;6566
6;3;24604,53;08/10/2023;28567
6;9;19598,87;08/10/2023;11347
7;8;894262,64;08/10/2023;8824
7;8;1104780,1;08/10/2023;11336
8;3;339111,51;08/10/2023;73046
8;8;336052,3;08/10/2023;1114
8;3;137496,88;08/10/2023;4222
8;9;158340,45;08/10/2023;85619
8;2;127291,05;08/10/2023;12103
8;1;91371,76;08/10/2023;61942
9;7;138211,45;08/10/2023;8170
13;12;526552,16;08/10/2023;20300
14;12;131649,91;08/10/2023;54675
14;15;492242,83;08/10/2023;67737
14;15;214097,31;08/10/2023;73594
14;12;426566,84;08/10/2023;84975
14;13;515083,47;08/10/2023;52263
14;15;570147,83;08/10/2023;81668
14;15;171843,98;08/10/2023;15934
14;14;335136,9;08/10/2023;25100
14;12;312918,67;08/10/2023;68317
14;13;539149,02;08/10/2023;8762
15;11;12677,5;08/10/2023;14031
15;15;16131,42;08/10/2023;40776
15;12;18253,41;08/10/2023;27464
16;13;84581,39;08/10/2023;83358
16;14;84883,3;08/10/2023;11011
16;11;93489,28;08/10/2023;69668
17;15;249268,38;08/10/2023;57247
17;11;194426,15;08/10/2023;30569
18;12;480044,54;08/10/2023;51645
18;12;385328,82;08/10/2023;39313
18;15;148144,6;08/10/2023;35319
1;7;44984,77;09/10/2023;64725
1;2;29200,9;09/10/2023;56770
1;1;35555,97;09/10/2023;62889
1;7;32279,67;09/10/2023;49393
1;8;31725,43;09/10/2023;14506
1;4;13366,82;09/10/2023;6718
1;5;20863,8;09/10/2023;12763
1;4;16097,58;09/10/2023;29749
1;3;28750,42;09/10/2023;83117
1;3;28847,09;09/10/2023;63479
1;8;24581,14;09/10/2023;6079
1;7;41079,21;09/10/2023;89784
1;5;44588,69;09/10/2023;22036
1;5;20559,43;09/10/2023;70269
1;8;48587,7;09/10/2023;17264
1;3;25896,7;09/10/2023;58179
1;5;243,55;09/10/2023;27096
1;5;43203,81;09/10/2023;53830
1;9;40270,54;09/10/2023;67685
1;6;16035,13;09/10/2023;24046
1;7;33791,14;09/10/2023;76971
1;2;33813,74;09/10/2023;3707
1;9;26279,53;09/10/2023;8836
1;8;23390,42;09/10/2023;55847
1;2;7557,6;09/10/2023;21857
1;8;31011,8;09/10/2023;36388
1;3;40812,06;09/10/2023;83226
2;1;89234,07;09/10/2023;13878
2;1;695463,83;09/10/2023;24706
2;8;73632,78;09/10/2023;77728
2;5;879927,84;09/10/2023;53325
4;6;20789,29;09/10/2023;35996
4;3;4781,68;09/10/2023;28409
4;4;34587,31;09/10/2023;59884
4;8;1716,85;09/10/2023;46844
4;7;17930,49;09/10/2023;77206
4;3;25224,12;09/10/2023;85724
4;1;23647,06;09/10/2023;58014
4;5;10472,34;09/10/2023;21120
4;3;14479,71;09/10/2023;11611
4;7;23820,22;09/10/2023;87318
4;1;19608,07;09/10/2023;82677
4;9;1109,18;09/10/2023;65498
4;1;27513,26;09/10/2023;81576
4;9;34736,04;09/10/2023;36435
4;6;19993,63;09/10/2023;41018
5;2;22169,67;09/10/2023;22643
5;9;9478,76;09/10/2023;28736
5;2;42955,75;09/10/2023;46079
5;2;15453,09;09/10/2023;51556
5;4;13818,83;09/10/2023;22516
5;1;5582,89;09/10/2023;77007
5;7;36154,61;09/10/2023;60872
6;1;3888,12;09/10/2023;41943
6;9;10885,17;09/10/2023;10518
6;8;28427,67;09/10/2023;6140
6;1;11120,05;09/10/2023;3453
7;6;972137;09/10/2023;74586
12;12;324701,56;09/10/2023;15862
13;12;56845;09/10/2023;34601
13;12;655961,45;09/10/2023;72035
13;11;477378,45;09/10/2023;56541
14;15;161607,92;09/10/2023;78127
14;11;136135,67;09/10/2023;18018
14;14;664542,29;09/10/2023;15980
14;14;672169,65;09/10/2023;60934
14;13;282066,85;09/10/2023;17880
14;14;431111,42;09/10/2023;66253
14;11;145916,67;09/10/2023;28444
15;12;24313,12;09/10/2023;13547
15;13;27878,86;09/10/2023;80521
15;13;34322,28;09/10/2023;48474
16;13;83289,46;09/10/2023;24647
17;12;230360,29;09/10/2023;68412
17;11;388869,54;09/10/2023;14970
17;14;399412,23;09/10/2023;62982
18;12;257301,43;09/10/2023;3958
18;13;464788,84;09/10/2023;42199
18;13;159135,18;09/10/2023;68002
18;13;108120,86;09/10/2023;54008
18;11;444240,03;09/10/2023;30863
18;11;133424,03;09/10/2023;10434
1;8;25089,09;10/10/2023;72602
1;1;35771,34;10/10/2023;51147
1;7;4886,28;10/10/2023;49767
1;1;26081,3;10/10/2023;83265
1;3;12595,42;10/10/2023;22583
1;4;22204,73;10/10/2023;13490
1;4;20285,77;10/10/2023;4758
1;2;19734,94;10/10/2023;35072
1;9;39777,63;10/10/2023;47135
1;5;40311,54;10/10/2023;32374
1;6;11047;10/10/2023;74402
1;9;22386,72;10/10/2023;16234
1;5;37372,04;10/10/2023;32228
1;7;34517,02;10/10/2023;49070
1;7;4346,33;10/10/2023;88213
1;1;5305,55;10/10/2023;46157
1;1;33437,13;10/10/2023;28315
1;5;14250,44;10/10/2023;47563
1;3;23635,12;10/10/2023;39228
1;7;45137,83;10/10/2023;78552
2;5;809761,91;10/10/2023;73592
2;5;404913,38;10/10/2023;36985
2;8;653313,54;10/10/2023;10318
2;8;241573,84;10/10/2023;38891
3;4;11756,39;10/10/2023;71570
3;1;5083,92;10/10/2023;50848
4;3;13752,29;10/10/2023;71868
4;9;5181,57;10/10/2023;7694
4;3;30455,84;10/10/2023;34960
4;9;2973,5;10/10/2023;18861
4;6;24773,89;10/10/2023;14444
4;4;17639,33;10/10/2023;4496
4;4;19873,97;10/10/2023;18522
4;1;11768,89;10/10/2023;63047
4;3;4073,79;10/10/2023;68558
4;3;2655,71;10/10/2023;42481
4;5;6988,63;10/10/2023;56293
4;4;32441,24;10/10/2023;13947
4;5;16924,65;10/10/2023;53664
4;6;13591,25;10/10/2023;89859
4;5;3874,95;10/10/2023;1849
4;8;32141,64;10/10/2023;38117
4;4;20064,02;10/10/2023;83087
4;6;5554,81;10/10/2023;54258
4;6;26742,48;10/10/2023;37912
5;6;5916,79;10/10/2023;38952
5;1;24695,41;10/10/2023;21887
5;3;24247,91;10/10/2023;52397
5;6;3948,22;10/10/2023;1401
5;4;16438,11;10/10/2023;87262
5;4;24318,15;10/10/2023;14937
5;4;32868,76;10/10/2023;11523
5;3;46219,29;10/10/2023;30342
5;1;13082,23;10/10/2023;64656
6;3;13728,64;10/10/2023;75433
6;6;21283,86;10/10/2023;10792
8;7;166722,28;10/10/2023;9765
8;3;80884,44;10/10/2023;9659
13;13;186615,99;10/10/2023;5762
13;13;147161,71;10/10/2023;57460
17;15;35947,2;10/10/2023;74769
17;11;98740,12;10/10/2023;82695
17;13;54392,63;10/10/2023;73663
17;12;220408,59;10/10/2023;52809
17;11;97458,58;10/10/2023;4708
17;13;498068,85;10/10/2023;60993
18;14;120529,3;10/10/2023;8644
18;12;483624,51;10/10/2023;11518
18;11;264443,14;10/10/2023;81112
18;15;393555,41;10/10/2023;73980
18;14;454128,45;10/10/2023;18876
1;1;40554,69;11/10/2023;42806
1;6;48051,05;11/10/2023;89570
1;2;2857,91;11/10/2023;15968
1;3;22559,35;11/10/2023;13782
1;4;29551,82;11/10/2023;41005
1;6;36031,95;11/10/2023;35037
1;3;24430,67;11/10/2023;21939
1;1;25203,11;11/10/2023;10744
1;3;17100,41;11/10/2023;32244
1;6;17502,27;11/10/2023;34950
1;1;10691,44;11/10/2023;2863
1;2;32813,95;11/10/2023;71854
1;9;26237,62;11/10/2023;5981
1;7;17067,4;11/10/2023;30921
1;4;8893,24;11/10/2023;64657
1;2;3534,83;11/10/2023;23278
1;6;29871,5;11/10/2023;81546
1;6;30412,86;11/10/2023;35660
1;7;34864,79;11/10/2023;28843
1;7;30206,27;11/10/2023;3515
1;4;6286,89;11/10/2023;82823
1;5;25919,47;11/10/2023;72585
1;8;1132,66;11/10/2023;82489
1;7;22392,88;11/10/2023;51195
1;1;39334,14;11/10/2023;48080
1;9;4248,13;11/10/2023;1537
2;8;473775,88;11/10/2023;60160
2;8;398160,98;11/10/2023;66845
2;7;616760,91;11/10/2023;45628
3;3;86801,43;11/10/2023;65704
4;5;11733,58;11/10/2023;45487
4;7;8393,42;11/10/2023;18463
4;9;1564,94;11/10/2023;25136
4;9;29668,21;11/10/2023;3270
4;2;19256,26;11/10/2023;70760
4;5;19034,39;11/10/2023;55063
4;5;15775,3;11/10/2023;78423
4;9;21034,94;11/10/2023;15241
4;3;1385,05;11/10/2023;45796
4;7;5114,36;11/10/2023;68955
4;7;32620,12;11/10/2023;69498
4;8;18093,36;11/10/2023;61184
4;3;2034,72;11/10/2023;51715
4;9;30744;11/10/2023;59661
4;6;13534,59;11/10/2023;86651
4;9;14319,02;11/10/2023;22306
4;5;12502,39;11/10/2023;45605
5;4;22904,74;11/10/2023;19238
5;5;22166,1;11/10/2023;71451
5;9;14422,73;11/10/2023;21427
5;6;8148,39;11/10/2023;7591
5;3;41470,57;11/10/2023;8524
5;9;13370,1;11/10/2023;13381
5;6;8915,48;11/10/2023;7134
5;3;15795,04;11/10/2023;30989
5;9;21218,9;11/10/2023;6812
5;8;3690,72;11/10/2023;23803
5;7;31266,33;11/10/2023;19929
5;7;47599,37;11/10/2023;65570
6;2;18091,84;11/10/2023;39326
6;1;26230,42;11/10/2023;70741
6;1;31610,43;11/10/2023;82741
8;6;340244,6;11/10/2023;58261
8;7;284050,47;11/10/2023;30769
8;9;192560,17;11/10/2023;63709
8;8;477705,53;11/10/2023;20940
8;7;361720,84;11/10/2023;31239
8;2;241254,61;11/10/2023;15087
8;8;255487,7;11/10/2023;2800
8;8;338266,43;11/10/2023;18800
9;7;165747,56;11/10/2023;33614
10;13;6625,56;11/10/2023;46469
11;12;229073,6;11/10/2023;44269
14;13;292123,34;11/10/2023;36468
14;12;309718,48;11/10/2023;51029
14;13;643082,71;11/10/2023;28214
14;13;183484,51;11/10/2023;5598
14;15;368217,36;11/10/2023;17363
15;14;2729,38;11/10/2023;61251
16;12;81500,51;11/10/2023;6523
16;15;86307,17;11/10/2023;61941
16;12;83766,23;11/10/2023;84297
16;12;90440,22;11/10/2023;70255
17;12;374076,73;11/10/2023;22221
17;15;143022,34;11/10/2023;47430
17;15;152520,07;11/10/2023;46267
17;12;499939,48;11/10/2023;4263
18;13;243008,57;11/10/2023;1423
18;13;386982,23;11/10/2023;69295
18;12;406355,07;11/10/2023;68814
1;2;3120,82;12/10/2023;23622
1;4;20130,59;12/10/2023;19452
1;3;4276,55;12/10/2023;24687
1;8;7151,15;12/10/2023;39930
1;6;2278,1;12/10/2023;75661
1;8;26144,14;12/10/2023;50598
1;6;40624,51;12/10/2023;23695
1;5;21854,03;12/10/2023;48716
1;1;46867,51;12/10/2023;55455
1;1;43753,44;12/10/2023;37427
1;6;15759,63;12/10/2023;76788
1;8;39840,34;12/10/2023;10581
1;2;37255,85;12/10/2023;83291
1;6;25452,06;12/10/2023;79632
1;3;25218,25;12/10/2023;43033
1;4;21860,98;12/10/2023;40567
1;7;10717,75;12/10/2023;13317
1;9;26200,03;12/10/2023;20923
1;8;24433,92;12/10/2023;58525
1;6;24252,97;12/10/2023;62820
1;9;42594,52;12/10/2023;2417
1;9;28349,87;12/10/2023;7393
1;2;21290,39;12/10/2023;69694
1;4;8185,98;12/10/2023;24837
1;8;9466,14;12/10/2023;30882
1;1;24403,54;12/10/2023;33942
2;8;96198,58;12/10/2023;29029
2;6;430321,97;12/10/2023;12742
2;7;842781,67;12/10/2023;35416
3;5;83851,36;12/10/2023;15569
3;3;59561,6;12/10/2023;54745
3;7;99176,04;12/10/2023;82271
4;7;10047,54;12/10/2023;77732
4;9;20556,56;12/10/2023;21240
4;9;18789,46;12/10/2023;75386
4;2;11848,35;12/10/2023;29764
4;3;15301,95;12/10/2023;60016
4;4;15298,24;12/10/2023;73658
4;5;21169,38;12/10/2023;14965
4;9;6725,7;12/10/2023;19844
4;1;9468,8;12/10/2023;18525
4;8;21386,46;12/10/2023;47942
4;8;31896,97;12/10/2023;82791
4;8;10586,27;12/10/2023;45629
4;2;26507,68;12/10/2023;54340
4;9;23591,36;12/10/2023;38346
4;7;22934,71;12/10/2023;39425
4;2;20295,54;12/10/2023;70266
5;6;4762,22;12/10/2023;30867
5;7;48108,04;12/10/2023;27294
5;9;10055,82;12/10/2023;60652
5;7;5796,42;12/10/2023;5587
5;1;38280,61;12/10/2023;89386
5;3;48753,44;12/10/2023;86863
5;1;9188,75;12/10/2023;19878
6;2;24690,9;12/10/2023;52724
6;3;9287,7;12/10/2023;66113
